index,year, month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct, weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted, arr_delay, carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
5,2019,1,9E,Endeavor Air Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",341,60,13.17,5.53,11.98,0,29.32,5,3,5286,862,1839,555,0,2030
5,2019,1,9E,Endeavor Air Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",192,41,11.53,1,8.09,0,20.38,1,0,3246,1205,109,273,0,1659
5,2019,1,9E,Endeavor Air Inc.,CMH,"Columbus, OH: John Glenn Columbus International",117,17,5.03,1,2.79,0,8.18,3,0,1201,386,39,101,0,675
5,2019,1,9E,Endeavor Air Inc.,CRW,"Charleston/Dunbar, WV: Yeager",8,2,1.8,0,0,0,0.2,0,0,86,72,0,0,0,14
5,2019,1,9E,Endeavor Air Inc.,CSG,"Columbus, GA: Columbus Airport",83,8,5.91,0,0.69,0,1.4,1,0,647,494,0,74,0,79
5,2019,1,9E,Endeavor Air Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",955,203,28.01,10.08,33.26,0,131.66,17,1,18842,1988,2264,1758,0,12832
5,2019,1,9E,Endeavor Air Inc.,CWA,"Mosinee, WI: Central Wisconsin",109,9,3.11,0,2.46,0,3.43,3,1,335,154,0,45,0,136
5,2019,1,9E,Endeavor Air Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",35,8,2.85,0.95,1.57,0,2.63,0,0,1216,229,689,99,0,199
5,2019,1,9E,Endeavor Air Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",151,42,10.62,1.41,20.87,0,9.11,1,0,2519,412,136,925,0,1046
5,2019,1,9E,Endeavor Air Inc.,DEN,"Denver, CO: Denver International",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2019,1,9E,Endeavor Air Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",160,30,8.02,0.22,11.22,0,10.54,0,0,1643,554,10,378,0,701
5,2019,1,9E,Endeavor Air Inc.,DSM,"Des Moines, IA: Des Moines International",263,57,10.36,3.71,17.85,0,25.07,2,0,3511,685,291,589,0,1946
5,2019,1,9E,Endeavor Air Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",1455,191,26.6,9.75,62.31,0,92.34,41,4,15877,2800,1333,4413,0,7331
5,2019,1,9E,Endeavor Air Inc.,ELM,"Elmira/Corning, NY: Elmira/Corning Regional",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2019,1,9E,Endeavor Air Inc.,EVV,"Evansville, IN: Evansville Regional",155,13,5.61,4,1.22,0,2.17,2,0,2263,654,1400,37,0,172
5,2019,1,9E,Endeavor Air Inc.,EWN,"New Bern/Morehead/Beaufort, NC: Coastal Carolina Regional",56,9,5.82,0,1.08,0,2.1,1,0,408,238,0,23,0,147
5,2019,1,9E,Endeavor Air Inc.,EWR,"Newark, NJ: Newark Liberty International",125,49,7.25,1,36.58,0,4.17,0,0,4316,522,94,3296,0,404
5,2019,1,9E,Endeavor Air Inc.,EYW,"Key West, FL: Key West International",59,11,5.17,1,3.2,0,1.62,0,1,1893,1485,118,91,0,199
5,2019,1,9E,Endeavor Air Inc.,FAR,"Fargo, ND: Hector International",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2019,1,9E,Endeavor Air Inc.,FNT,"Flint, MI: Bishop International",52,4,2.59,0,1,0,0.41,1,0,83,54,0,22,0,7
5,2019,1,9E,Endeavor Air Inc.,FSD,"Sioux Falls, SD: Joe Foss Field",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2019,1,9E,Endeavor Air Inc.,FSM,"Fort Smith, AR: Fort Smith Regional",54,6,3,0,0.6,0,2.4,0,0,313,102,0,9,0,202
5,2019,1,9E,Endeavor Air Inc.,GNV,"Gainesville, FL: Gainesville Regional",70,8,2.85,0.9,2.06,0,2.19,0,0,484,281,28,72,0,103
5,2019,1,9E,Endeavor Air Inc.,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",109,20,11.2,0.93,2.52,0,5.34,1,1,1072,451,139,120,0,362
5,2019,1,9E,Endeavor Air Inc.,GRB,"Green Bay, WI: Green Bay Austin Straubel International",36,5,1.99,0.61,2.26,0,0.14,0,0,385,284,11,80,0,10
5,2019,1,9E,Endeavor Air Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",52,10,2.07,0.56,1.94,0,5.43,4,0,530,100,23,78,0,329
5,2019,1,9E,Endeavor Air Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International",49,10,1.57,0.86,4.03,0,3.55,0,0,603,39,109,205,0,250
5,2019,1,9E,Endeavor Air Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",12,1,1,0,0,0,0,0,0,19,19,0,0,0,0
5,2019,1,9E,Endeavor Air Inc.,GTF,"Great Falls, MT: Great Falls International",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2019,1,9E,Endeavor Air Inc.,GTR,"Columbus, MS: Golden Triangle Regional",83,6,3.79,0,2.16,0,0.05,1,0,261,179,0,77,0,5
5,2019,1,9E,Endeavor Air Inc.,HPN,"White Plains, NY: Westchester County",79,6,2.33,1.83,1,0,0.84,1,3,1272,305,851,52,0,64
5,2019,1,9E,Endeavor Air Inc.,HRL,"Harlingen/San Benito, TX: Valley International",27,4,1.5,0,1.52,0,0.98,0,0,215,77,0,40,0,98
5,2019,1,9E,Endeavor Air Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",11,4,2.33,0,0.19,0,1.48,0,0,153,109,0,8,0,36
5,2019,1,9E,Endeavor Air Inc.,IAD,"Washington, DC: Washington Dulles International",114,30,8.45,0.52,9.96,0,11.08,0,0,2002,561,85,458,0,898
5,2019,1,9E,Endeavor Air Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",99,15,2.36,0,8.16,0,4.47,1,0,1050,167,0,278,0,605
5,2019,1,9E,Endeavor Air Inc.,ILM,"Wilmington, NC: Wilmington International",110,8,3.66,0.03,1.09,0,3.22,0,1,374,162,3,39,0,170
5,2019,1,9E,Endeavor Air Inc.,IND,"Indianapolis, IN: Indianapolis International",176,26,10.39,2.81,5.62,0,7.18,3,0,3380,638,1571,292,0,879
5,2019,1,9E,Endeavor Air Inc.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",14,1,0,0,0.39,0,0.61,0,0,18,0,0,7,0,11
5,2019,1,9E,Endeavor Air Inc.,JAX,"Jacksonville, FL: Jacksonville International",120,27,4.83,0,5.48,0,16.69,1,1,2002,211,0,446,0,1345
5,2019,1,9E,Endeavor Air Inc.,JFK,"New York, NY: John F. Kennedy International",1512,330,51.53,11.15,132.69,0,134.63,30,0,26900,5213,1105,8809,0,11773
5,2019,1,9E,Endeavor Air Inc.,LAN,"Lansing, MI: Capital Region International",6,1,0,0,1,0,0,0,0,53,0,0,53,0,0
5,2019,1,9E,Endeavor Air Inc.,LEX,"Lexington, KY: Blue Grass",161,32,10.27,0.53,2.54,0,18.66,2,0,3104,1231,24,95,0,1754
5,2019,1,9E,Endeavor Air Inc.,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",33,4,2.5,0,1,0,0.5,0,0,127,91,0,27,0,9
5,2019,1,9E,Endeavor Air Inc.,LGA,"New York, NY: LaGuardia",2150,799,59.31,22.97,503.68,0,213.04,37,5,68748,5976,2797,38585,0,21390
5,2019,1,9E,Endeavor Air Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2019,1,9E,Endeavor Air Inc.,LNK,"Lincoln, NE: Lincoln Airport",23,2,1,0.58,0.42,0,0,0,0,36,17,11,8,0,0
5,2019,1,9E,Endeavor Air Inc.,MBS,"Saginaw/Bay City/Midland, MI: MBS International",20,3,0.93,0,1.05,0,1.02,0,0,240,93,0,39,0,108
5,2019,1,9E,Endeavor Air Inc.,MCI,"Kansas City, MO: Kansas City International",97,26,2.5,0.6,6.83,0,16.07,1,1,1959,344,21,273,0,1321
5,2019,1,9E,Endeavor Air Inc.,MCO,"Orlando, FL: Orlando International",7,1,1,0,0,0,0,0,0,22,22,0,0,0,0
5,2019,1,9E,Endeavor Air Inc.,MDT,"Harrisburg, PA: Harrisburg International",12,3,1.63,0,0.41,0,0.95,0,0,101,68,0,12,0,21
5,2019,1,9E,Endeavor Air Inc.,MEM,"Memphis, TN: Memphis International",55,14,2.38,0.54,0.31,0,10.77,1,0,993,109,89,21,0,774
5,2019,1,9E,Endeavor Air Inc.,MGM,"Montgomery, AL: Montgomery Regional",59,8,3.76,0,2.21,0,2.03,1,0,351,236,0,59,0,56
5,2019,1,9E,Endeavor Air Inc.,MHT,"Manchester, NH: Manchester-Boston Regional",22,10,1.65,0,0.67,0,7.68,0,0,802,127,0,27,0,648
5,2019,1,9E,Endeavor Air Inc.,MIA,"Miami, FL: Miami International",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2019,1,9E,Endeavor Air Inc.,MKE,"Milwaukee, WI: General Mitchell International",16,1,0,0,1,0,0,0,0,31,0,0,31,0,0
5,2019,1,9E,Endeavor Air Inc.,MLI,"Moline, IL: Quad City International",83,12,3.41,0.86,4.74,0,2.99,2,1,465,120,90,102,0,153
5,2019,1,9E,Endeavor Air Inc.,MOT,"Minot, ND: Minot International",2,1,1,0,0,0,0,0,0,15,15,0,0,0,0
5,2019,1,9E,Endeavor Air Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",93,27,6.3,0,5.51,0,15.19,1,0,1879,428,0,227,0,1224
5,2019,1,9E,Endeavor Air Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",957,129,31.04,10.93,26.84,0,60.19,2,0,9759,2656,1372,1195,0,4536
5,2019,1,9E,Endeavor Air Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",51,10,1.24,0,1.23,0,7.53,0,0,939,64,0,129,0,746
5,2019,1,9E,Endeavor Air Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2019,1,9E,Endeavor Air Inc.,OAJ,"Jacksonville/Camp Lejeune, NC: Albert J Ellis",88,15,5.01,0.18,4.61,0,5.21,1,0,815,375,14,126,0,300
5,2019,1,9E,Endeavor Air Inc.,OMA,"Omaha, NE: Eppley Airfield",88,19,2.15,0,5.42,0,11.43,2,0,1471,398,0,276,0,797
5,2019,1,9E,Endeavor Air Inc.,ORD,"Chicago, IL: Chicago O'Hare International",149,44,5.58,0.69,23.59,0,14.13,15,0,4214,620,66,1954,0,1574
5,2019,1,9E,Endeavor Air Inc.,ORF,"Norfolk, VA: Norfolk International",205,65,14.63,0.23,14.79,0,35.35,4,0,6493,2353,36,858,0,3246
5,2019,1,9E,Endeavor Air Inc.,PHF,"Newport News/Williamsburg, VA: Newport News/Williamsburg International",60,7,3.93,0,1.62,0,1.45,0,0,182,119,0,28,0,35
5,2019,1,9E,Endeavor Air Inc.,PHL,"Philadelphia, PA: Philadelphia International",177,39,11.16,2,9.76,0,16.07,6,1,2736,1065,264,350,0,1057
5,2019,1,9E,Endeavor Air Inc.,PIA,"Peoria, IL: General Downing - Peoria International",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2019,1,9E,Endeavor Air Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",384,84,15.6,0.05,12.26,0.7,55.38,9,0,5927,1045,4,584,21,4273
5,2019,1,9E,Endeavor Air Inc.,PVD,"Providence, RI: Theodore Francis Green State",20,2,0.01,1,0.22,0,0.77,0,0,123,1,18,23,0,81
5,2019,1,9E,Endeavor Air Inc.,PWM,"Portland, ME: Portland International Jetport",118,37,8.16,1.92,7.42,0,19.49,3,0,4079,904,1245,462,0,1468
5,2019,1,9E,Endeavor Air Inc.,RAP,"Rapid City, SD: Rapid City Regional",,,,,,,,,,,,,,,
5,2019,1,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",401,97,18.8,0.16,34.7,0,43.34,3,0,7227,2441,18,1480,0,3288
5,2019,1,9E,Endeavor Air Inc.,RIC,"Richmond, VA: Richmond International",126,30,5.21,2.52,7.79,0,14.48,0,0,2022,462,205,343,0,1012
5,2019,1,9E,Endeavor Air Inc.,ROA,"Roanoke, VA: Roanoke Blacksburg Regional Woodrum Field",24,3,1.46,0,1.16,0,0.38,0,0,63,34,0,21,0,8
5,2019,1,9E,Endeavor Air Inc.,ROC,"Rochester, NY: Greater Rochester International",169,30,8.06,0.68,6.68,0,14.58,6,0,1954,281,19,412,0,1242
5,2019,1,9E,Endeavor Air Inc.,RSW,"Fort Myers, FL: Southwest Florida International",86,29,3.15,0.66,6.57,0,18.62,0,0,1975,220,41,316,0,1398
5,2019,1,9E,Endeavor Air Inc.,SAT,"San Antonio, TX: San Antonio International",33,7,2.34,0.9,3,0,0.77,0,0,641,107,321,167,0,46
5,2019,1,9E,Endeavor Air Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",86,17,3.22,0,6.22,0,7.56,0,0,1280,201,0,315,0,764
5,2019,1,9E,Endeavor Air Inc.,SBN,"South Bend, IN: South Bend International",23,2,0,2,0,0,0,0,0,70,0,70,0,0,0
5,2019,1,9E,Endeavor Air Inc.,SDF,"Louisville, KY: Louisville International-Standiford Field",52,3,0,0.63,2.37,0,0,0,0,232,0,113,119,0,0
5,2019,1,9E,Endeavor Air Inc.,SGF,"Springfield, MO: Springfield-Branson National",117,22,6.98,0,5.91,0,9.12,1,0,932,237,0,161,0,534
5,2019,1,9E,Endeavor Air Inc.,SHV,"Shreveport, LA: Shreveport Regional",65,17,10.16,0,1.76,0,5.08,0,0,923,572,0,63,0,288
5,2019,1,9E,Endeavor Air Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",28,4,1.6,0,1.66,0,0.74,0,0,151,43,0,48,0,60
5,2019,1,9E,Endeavor Air Inc.,STL,"St. Louis, MO: St Louis Lambert International",184,51,15.2,0,11.24,0,24.56,2,0,3708,775,0,1201,0,1732
5,2019,1,9E,Endeavor Air Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",185,44,11.1,3.28,13.74,0,15.88,1,2,3206,568,284,585,0,1769
5,2019,1,9E,Endeavor Air Inc.,TLH,"Tallahassee, FL: Tallahassee International",61,8,3.9,0,0.48,0,3.62,0,0,351,192,0,23,0,136
5,2019,1,9E,Endeavor Air Inc.,TPA,"Tampa, FL: Tampa International",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2019,1,9E,Endeavor Air Inc.,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2019,1,9E,Endeavor Air Inc.,TUL,"Tulsa, OK: Tulsa International",56,5,2.39,0,1,0,1.61,0,0,195,84,0,53,0,58
5,2019,1,9E,Endeavor Air Inc.,TVC,"Traverse City, MI: Cherry Capital",57,8,2.32,2,3.32,0,0.36,5,0,672,184,371,109,0,8
5,2019,1,9E,Endeavor Air Inc.,TYS,"Knoxville, TN: McGhee Tyson",383,60,24.88,4.58,11.81,0,18.73,4,0,4234,2085,180,450,0,1519
5,2019,1,9E,Endeavor Air Inc.,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",10,2,0.69,0,0.62,0,0.69,0,0,153,37,0,32,0,84
5,2019,1,9E,Endeavor Air Inc.,XNA,"Fayetteville, AR: Northwest Arkansas Regional",158,19,3.1,1,6.86,0,8.04,0,0,887,191,35,242,0,419
3,2019,1,AA,American Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",185,35,12.35,3.52,6.47,0,12.66,6,0,1412,506,151,167,0,588
3,2019,1,AA,American Airlines Inc.,ALB,"Albany, NY: Albany International",88,11,3.84,0,2.71,0,4.45,3,2,282,105,0,66,0,111
3,2019,1,AA,American Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",998,183,64.3,8.43,59.17,0,51.09,10,1,8839,2807,316,1859,0,3857
3,2019,1,AA,American Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",1001,166,55.02,10.5,47.99,0,52.49,18,1,8745,3224,454,1613,0,3454
3,2019,1,AA,American Airlines Inc.,BDL,"Hartford, CT: Bradley International",428,76,33,5.4,22.24,0.05,15.31,13,0,3254,1429,297,764,3,761
3,2019,1,AA,American Airlines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2019,1,AA,American Airlines Inc.,BNA,"Nashville, TN: Nashville International",549,87,38.73,1.55,14.59,0,32.13,4,0,4015,1785,63,380,0,1787
3,2019,1,AA,American Airlines Inc.,BOI,"Boise, ID: Boise Air Terminal",71,10,5.28,1.47,1.28,0,1.97,0,0,344,214,44,23,0,63
3,2019,1,AA,American Airlines Inc.,BOS,"Boston, MA: Logan International",2130,471,98.38,31.16,204.65,0.53,136.28,153,1,31425,5294,2541,13986,20,9584
3,2019,1,AA,American Airlines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",126,27,10.34,0.75,8.9,0,7.02,8,1,1326,724,15,182,0,405
3,2019,1,AA,American Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",481,86,35.89,5.64,17.97,0,26.5,5,0,3972,1776,260,522,0,1414
3,2019,1,AA,American Airlines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",36,6,1.47,0,2.75,0,1.78,0,0,307,106,0,71,0,130
3,2019,1,AA,American Airlines Inc.,CAE,"Columbia, SC: Columbia Metropolitan",59,10,5.1,0.35,1.87,0,2.68,0,0,880,161,11,123,0,585
3,2019,1,AA,American Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",131,31,13.62,0,4.18,0,13.21,0,0,1735,807,0,138,0,790
3,2019,1,AA,American Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",251,34,13.39,1.12,12.93,0,6.56,4,0,1709,1021,57,324,0,307
3,2019,1,AA,American Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",8223,1132,300.46,36.46,359.62,0.43,435.04,75,2,73378,30251,3090,11787,10,28240
3,2019,1,AA,American Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",219,42,16.46,0.39,8.98,0,16.17,4,0,1945,679,29,252,0,985
3,2019,1,AA,American Airlines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",122,21,12.78,0.25,3.53,0,4.43,0,1,914,609,13,104,0,188
3,2019,1,AA,American Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",62,8,2.77,0.27,0.51,0,4.45,1,0,260,90,8,15,0,147
3,2019,1,AA,American Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",2024,308,89.01,25.14,88.02,0.08,105.75,85,14,19722,5654,1920,3777,11,8360
3,2019,1,AA,American Airlines Inc.,DEN,"Denver, CO: Denver International",803,157,56.78,8.76,52.83,0,38.64,10,1,7422,3017,562,1631,0,2212
3,2019,1,AA,American Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",11899,2106,503.59,87.73,815.23,0.31,699.14,92,9,128680,48609,5318,27627,31,47095
3,2019,1,AA,American Airlines Inc.,DSM,"Des Moines, IA: Des Moines International",152,20,10.55,0.35,6.03,0,3.08,0,1,825,501,8,114,0,202
3,2019,1,AA,American Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",461,81,34.43,3.25,21.55,0.23,21.55,10,4,3338,1726,211,610,5,786
3,2019,1,AA,American Airlines Inc.,EGE,"Eagle, CO: Eagle County Regional",205,76,26.83,4.84,35.06,0,9.27,5,2,7365,4089,307,1489,0,1480
3,2019,1,AA,American Airlines Inc.,ELP,"El Paso, TX: El Paso International",147,41,17.28,2.77,13.33,0,7.63,0,0,1573,830,97,356,0,290
3,2019,1,AA,American Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",580,197,30.71,8.57,129.61,0.86,27.25,9,3,11259,1697,377,7206,18,1961
3,2019,1,AA,American Airlines Inc.,FAT,"Fresno, CA: Fresno Yosemite International",65,11,7.33,0.56,1.36,0,1.76,0,0,362,224,24,33,0,81
3,2019,1,AA,American Airlines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",559,128,39.86,5.79,48.5,0.64,33.21,7,3,5078,1760,265,1520,18,1515
3,2019,1,AA,American Airlines Inc.,GEG,"Spokane, WA: Spokane International",60,7,3.45,0,1.37,0,2.18,0,0,248,149,0,42,0,57
3,2019,1,AA,American Airlines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",63,10,0.64,0.14,4.21,0,5.01,0,1,385,16,3,142,0,224
3,2019,1,AA,American Airlines Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International",28,5,2.41,0,1.59,0,1,0,0,180,94,0,37,0,49
3,2019,1,AA,American Airlines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",62,12,5.7,0,2.01,0,4.29,0,0,530,284,0,40,0,206
3,2019,1,AA,American Airlines Inc.,GUC,"Gunnison, CO: Gunnison-Crested Butte Regional",38,12,5.95,0.09,4.44,0,1.53,0,0,673,469,2,163,0,39
3,2019,1,AA,American Airlines Inc.,HDN,"Hayden, CO: Yampa Valley",38,8,2.74,0,2.72,0,2.54,0,0,537,149,0,81,0,307
3,2019,1,AA,American Airlines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",217,28,8.58,0,14.12,0,5.31,0,1,2493,1116,0,315,0,1062
3,2019,1,AA,American Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",194,34,14.78,0.38,9.91,0,8.93,0,2,1536,828,8,296,0,404
3,2019,1,AA,American Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",747,151,56.57,4.94,49.67,0.16,39.66,8,1,6660,2674,262,1488,4,2232
3,2019,1,AA,American Airlines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",65,10,5.63,0,1.75,0,2.61,0,0,403,179,0,60,0,164
3,2019,1,AA,American Airlines Inc.,ILM,"Wilmington, NC: Wilmington International",81,2,1.35,0,0.65,0,0,1,0,121,106,0,15,0,0
3,2019,1,AA,American Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",305,65,30.08,2.36,11.6,0,20.95,5,0,4494,2202,166,363,0,1763
3,2019,1,AA,American Airlines Inc.,JAC,"Jackson, WY: Jackson Hole",73,32,7.28,3.75,17.6,0,3.36,1,3,2194,825,412,834,0,123
3,2019,1,AA,American Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",328,52,27.31,0.44,12.61,1.3,10.34,0,0,2577,1712,22,372,24,447
3,2019,1,AA,American Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",1474,257,81.62,6.02,97.13,0.26,71.97,13,4,17713,5529,623,4452,5,7104
3,2019,1,AA,American Airlines Inc.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",76,7,1.67,0,4.38,0,0.96,0,0,173,34,0,116,0,23
3,2019,1,AA,American Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",1183,235,75.61,10.5,87.18,1.55,60.16,12,2,11276,4051,453,2898,42,3832
3,2019,1,AA,American Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",3338,570,169.95,31.93,238.25,1,128.86,23,9,30819,9393,2724,7228,178,11296
3,2019,1,AA,American Airlines Inc.,LGA,"New York, NY: LaGuardia",1825,540,81.68,25.53,321.12,0.09,111.57,81,1,30372,4732,1839,15813,3,7985
3,2019,1,AA,American Airlines Inc.,LIH,"Lihue, HI: Lihue Airport",79,7,1.24,0,3.83,0,1.92,0,0,287,90,0,128,0,69
3,2019,1,AA,American Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",403,78,32.41,4.35,19.52,0,21.72,5,2,3424,1464,227,643,0,1090
3,2019,1,AA,American Airlines Inc.,MCO,"Orlando, FL: Orlando International",1593,269,103.82,16.34,81.7,0.94,66.19,17,1,12603,4792,692,2769,46,4304
3,2019,1,AA,American Airlines Inc.,MDT,"Harrisburg, PA: Harrisburg International",55,5,2,1,1.09,0,0.91,1,0,149,55,25,21,0,48
3,2019,1,AA,American Airlines Inc.,MEM,"Memphis, TN: Memphis International",228,42,17.55,0.41,8.43,0.67,14.93,1,0,1819,791,15,279,33,701
3,2019,1,AA,American Airlines Inc.,MHT,"Manchester, NH: Manchester-Boston Regional",55,4,0.78,0,0.3,0,2.92,0,0,313,43,0,15,0,255
3,2019,1,AA,American Airlines Inc.,MIA,"Miami, FL: Miami International",4641,821,240.68,42.16,309.36,1.27,227.53,44,7,50983,19605,2772,11002,826,16778
3,2019,1,AA,American Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",114,13,7.04,0,0.95,0,5.02,5,0,637,212,0,39,0,386
3,2019,1,AA,American Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",673,129,44.25,13.81,30.16,0.14,40.63,29,1,6930,2667,748,1047,10,2458
3,2019,1,AA,American Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",665,129,37.18,9.97,41.64,1.6,38.61,8,0,6132,2009,476,1321,41,2285
3,2019,1,AA,American Airlines Inc.,MTJ,"Montrose/Delta, CO: Montrose Regional",35,12,3.32,0.05,7.77,0,0.86,0,1,419,102,2,284,0,31
3,2019,1,AA,American Airlines Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",26,6,4.38,0,0.06,0,1.56,0,0,303,196,0,1,0,106
3,2019,1,AA,American Airlines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",110,13,6.08,0,4.63,0,2.29,0,1,554,275,0,125,0,154
3,2019,1,AA,American Airlines Inc.,OGG,"Kahului, HI: Kahului Airport",137,20,6.21,0,9.57,0,4.21,0,0,729,168,0,234,0,327
3,2019,1,AA,American Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",175,38,17.78,0.09,6.61,0,13.52,2,0,1989,1114,3,239,0,633
3,2019,1,AA,American Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",167,20,11.53,0.37,6.17,0,1.93,1,0,774,433,7,123,0,211
3,2019,1,AA,American Airlines Inc.,ONT,"Ontario, CA: Ontario International",203,39,13.93,0.92,15.05,0,9.1,0,0,1204,478,46,345,0,335
3,2019,1,AA,American Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",5377,1170,188.73,41.45,635.01,2.63,302.18,464,28,92755,14139,4686,48418,68,25444
3,2019,1,AA,American Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",161,33,8.59,0,15.41,0,9,0,0,1288,410,0,384,0,494
3,2019,1,AA,American Airlines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",442,90,22.17,6,36.33,0,25.5,8,0,4816,1195,326,1170,0,2125
3,2019,1,AA,American Airlines Inc.,PDX,"Portland, OR: Portland International",307,55,19.85,2.98,15.59,0,16.59,3,1,2485,892,411,494,0,688
3,2019,1,AA,American Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",3931,479,170.1,23.77,132.89,1.44,150.8,74,2,31382,14843,1585,4010,50,10894
3,2019,1,AA,American Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",4796,705,216.92,27.62,257.39,0.75,202.31,48,5,41174,14878,2552,7903,35,15806
3,2019,1,AA,American Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",456,75,27.91,7.53,16.23,0,23.33,13,0,4253,1465,514,595,0,1679
